fit_mean,mu,weight
1.6933263387068718,8.51624039412364e-05,0.0029965715706765025
1.6221037064695825,9.448038536734779e-05,0.004427416106120864
1.6211722488948948,9.350440594612713e-05,0.004376151165952499
1.6663661192114712,8.039077401347755e-05,0.005925415689598781
1.6712255422224624,8.426457297034105e-05,0.004029227863721555
1.6862394444892423,9.456111156551321e-05,0.0022115754302325912
1.673440214501899,9.208548470036059e-05,0.0031578900448937307
1.6818278639562352,9.681819563636745e-05,0.0026442758593253164
1.6446224048202827,8.932590055847046e-05,0.00402624469756699
1.6371862007676663,9.93470592150055e-05,0.004738662196409452
1.56955463605893,8.933623036710805e-05,0.009083336220419066
1.6832698569776579,9.715837310420023e-05,0.0025967355696586833
1.6147861496706535,9.868407227311559e-05,0.006895143474512206
1.6047174048351367,8.885208275855706e-05,0.00593181914506309
1.637630491202279,7.256852020854969e-05,0.009917877384272631
1.6881912651967097,9.620003609563282e-05,0.0023032882995737427
1.600221374842349,9.429607380168906e-05,0.0057760503166791495
1.686341944744221,8.372620581296103e-05,0.0028917802763348513
1.6950342670745973,9.412508019207679e-05,0.0023309760251114925
1.6952480078703964,9.744493065909934e-05,0.0027936765196302053
1.6578965096274914,8.649196080802411e-05,0.005232338608911163
1.6338548360788694,9.476045410732536e-05,0.0035356364304834497
1.6580391488590407,9.941780883092877e-05,0.005347036570264961
1.6452420128683978,9.163534899263248e-05,0.0041086078774778935
1.674922662140251,9.777827951802002e-05,0.0034713588057094054
1.5976765199119265,9.487534637169046e-05,0.00591695257624891
1.5849453494365255,9.051543968531368e-05,0.007225004373608581
1.637920193734893,9.815518651062126e-05,0.004383727398540461
1.6371371351548785,7.701455263225348e-05,0.0062248166614601455
1.5935632662465467,9.477490377371708e-05,0.006093954109026516
1.698342493652213,8.559324401617469e-05,0.004235484231437474
1.674669172428595,8.948630402899216e-05,0.003030934470476679
1.6443494048685923,9.868455131733303e-05,0.005037465821967186
1.5307124205651466,9.963233962489847e-05,0.011564383529120406
1.695560019772871,9.661065975852107e-05,0.002669744306608786
1.5625983169755622,9.779265987776955e-05,0.008582779241327745
1.693939919057454,9.494381253310978e-05,0.0022989075122429423
1.6102021989049882,9.377176363023471e-05,0.0055091119275305685
1.6953567352829932,8.61885268552521e-05,0.003070764690820135
1.6535624366041586,7.576205109627506e-05,0.00793349661129242
1.638324780743609,9.668187141493525e-05,0.0040412321452414175
1.694918978804783,8.507276995828905e-05,0.0032990477677243245
1.6157192159062446,9.370262795892466e-05,0.005115510430467902
1.688081939629619,8.646988546895749e-05,0.002442279624339845
1.6422713733125176,9.926789168880395e-05,0.005042362513027735
1.6933746447503935,9.545022812381326e-05,0.002311108455887613
1.6234858755491306,9.303033064548527e-05,0.0039858987200108555
1.5333559593474806,9.563999898910686e-05,0.009635112716500985
1.6929736935065447,9.985028334232522e-05,0.0032513541531670057
1.6264278645858394,8.378656680711773e-05,0.00361241069724184
1.6918587744029683,8.02479656039009e-05,0.004722975989097957
1.6903216067726545,9.650068905279272e-05,0.0023370153235378693
1.546774946587731,8.524212307785274e-05,0.012653917943550998
1.6958023734239724,9.708346705835435e-05,0.0027930367510255014
1.6262686077361461,9.488568548175042e-05,0.00396879396514768
1.6385815217354844,8.339815872686595e-05,0.003927233831526752
1.6947496816591645,9.513668658927754e-05,0.0023823382867664586
1.6997702555284393,7.713615683646381e-05,0.017052535912750928
1.6838643930584516,9.484654731995854e-05,0.002329577703947591
1.6663653252807196,8.806584455903415e-05,0.004352509073839808
1.6625633132163649,9.93270104964126e-05,0.004993979486191011
1.5104380279051814,9.40411252239607e-05,0.01085105174390447
1.562415402635055,9.065825309222109e-05,0.008938942970429523
1.544376513282452,9.473624353681095e-05,0.008995196786688142
1.6107139618520498,8.252563231669163e-05,0.007044552917192313
1.6398552827131276,9.42827198136656e-05,0.0037645817248239087
1.6825312716150178,9.593270803975817e-05,0.0024957670621186968
1.6353389531140379,9.551884342461181e-05,0.003682269193219832
1.6426314331659728,7.66598417989735e-05,0.006757429372268112
1.6863650134843196,8.585800837334652e-05,0.002523111744657075
1.6867116834990836,8.870827978975616e-05,0.002237096314684331
1.6835329959180667,8.768912914597964e-05,0.0024029047474131613
1.6754638797172194,7.76955181974054e-05,0.005463327657738585
1.5135734478553253,9.467572055663313e-05,0.010656153779202948
1.6702662898610996,9.302340888752018e-05,0.0035837350928938695
1.6941692885388842,8.671073866483282e-05,0.0027536239770159653
1.581057841255346,8.98927948182754e-05,0.007841021674533955
1.645973954740631,8.962584874622801e-05,0.004171901574583767
1.6835472232732034,7.861235552070833e-05,0.004796195683366305
1.6159621375012294,8.953939179416083e-05,0.004733941783639688
1.6883070776443678,9.186754051688412e-05,0.002091465501517425
1.6935483017093669,9.777304592687393e-05,0.002691361705046405
1.6935704581684992,9.951056604226227e-05,0.0031866563645756695
1.5607782073725593,9.976068383942311e-05,0.009652923846352966
1.552559653732355,9.876499441501353e-05,0.009541264691450297
1.5922989919626207,9.680559075827793e-05,0.0065315570982405835
1.6325016217480295,8.724960331493437e-05,0.003134537140351505
1.635820614366403,9.728104964325685e-05,0.0040650494924644835
1.6552607710917817,8.519998803225276e-05,0.005360350237282457
1.6419524041150912,9.90125184967035e-05,0.004932810706097793
1.6980550538760282,8.919798782609533e-05,0.0030659767869204713
1.6954504452807018,9.714486942698943e-05,0.002756394680290815
1.6404228102352443,7.8377188849266e-05,0.005736834552721573
1.691253617421191,8.455533290979518e-05,0.002919198567402463
1.6377544998589262,9.963816404355363e-05,0.004870342488898965
1.6836661631757093,9.518103760727235e-05,0.002363718993811035
1.5345598799387234,9.430345977146779e-05,0.00948443936673248
1.6880905933249346,9.427839607390194e-05,0.002148825192562822
1.681096272614353,9.389544595646892e-05,0.0024495491197212005
1.5957478843036235,9.136131106309574e-05,0.0060623971764509205
1.6891739088682378,9.00192088063972e-05,0.0021326684059765856
1.6268787709476076,9.085857682042213e-05,0.0033917513280056328
1.6375578198688558,9.91173157297714e-05,0.00467144781711227
1.6849345116869934,9.933897334284342e-05,0.0029372557845549568
1.672391444455445,9.087789133757791e-05,0.0032937315364197006
1.699866276746852,9.200252208184269e-05,0.0033646298672207926
1.6820160343037902,9.253302890821122e-05,0.0023441656513546096
1.606163896938968,9.557127259758046e-05,0.005899620867312816
1.6163920864745691,9.810442063931304e-05,0.006422387111279173
1.634222421837876,9.051268465356276e-05,0.0031642156523892994
1.6699232933773407,8.041981162224615e-05,0.0051840357072919134
1.658539063211587,9.153159460284221e-05,0.00474729675953407
1.6724756420426445,9.205797278240076e-05,0.0032803980145929084
1.6376094672614843,9.77843096239924e-05,0.004264537262337235
1.694174637160441,8.73050343801666e-05,0.002641334196996022
1.5081202615001723,9.82805866110064e-05,0.012111645061891973
1.602084883534362,7.507726416964396e-05,0.018901759398371253
1.6197467851671883,7.695464921765848e-05,0.007954661293960087
1.6094320893358505,9.735005747106048e-05,0.0064461413283902185
1.6806678791561316,9.711890589130317e-05,0.002774817637944105
1.6143347497053693,9.722821383282433e-05,0.006212780638462065
1.6846368200891817,9.221365485141617e-05,0.002201386493481442
1.48458744891942,9.491073768991683e-05,0.013130610642758339
1.5560217867269739,9.929892613621235e-05,0.00963367088423419
1.650655168857145,8.537803654786584e-05,0.004992846069226087
1.6067027215811973,9.601767408651907e-05,0.006007782197295362
1.6531339591968666,8.640093553085516e-05,0.005055212206242912
1.6953053792437258,9.89947300318938e-05,0.0032323149010242786
1.6108402253230785,8.92385164074673e-05,0.005368800678543063
1.5757187166511946,9.973782783640585e-05,0.008842374059082515
1.681021750508841,7.74959470295992e-05,0.005472054011310184
1.696368060430519,8.934715048692668e-05,0.0026525903773760282
1.5934308546100378,9.049411171992828e-05,0.0064023976898484915
1.6997389754868208,9.147496975839178e-05,0.003348265033505843
1.47358311202783,9.359881809751534e-05,0.014970132689395663
1.6704223090703199,9.700829680221871e-05,0.0038602139963911392
1.68965932028239,8.418974789980085e-05,0.00289309179513008
1.6754994276749082,9.024818453969394e-05,0.002913452601199396
1.6953753007135386,7.832207613240272e-05,0.00795024445834965
1.6826409613259135,9.78701187534833e-05,0.0027465929516375474
1.687065356447661,7.738250186920247e-05,0.006023356805023678
1.51241554860575,9.342558033432451e-05,0.010763900769971349
1.674511579117391,9.665721184229148e-05,0.0033442706674181024
1.691993437632555,9.095284893124918e-05,0.0021277586063051216
1.600152147509143,9.487777802999749e-05,0.005844153320537475
1.6635603950877975,9.77396760345162e-05,0.004648312967253467
1.651968877061182,9.688960460181818e-05,0.0050619035457616325
1.4947255083059057,9.568319619308015e-05,0.012140068099569494
1.6882230617825142,8.003405640001128e-05,0.00426752898208485
1.6454333047266916,9.246822891289639e-05,0.00416589610514479
1.6081951218935615,9.955461663413784e-05,0.007655262688940434
1.6774680440825862,9.077639774212492e-05,0.002698621444457448
1.6652775459084506,8.862601307776442e-05,0.004445568632270341
1.679272419316645,9.033211373124557e-05,0.002542839672361875
1.6662605105409416,9.47364866174436e-05,0.004124770991899436
1.646286485764453,8.879012953293994e-05,0.0042308156637990224
1.6644698439448107,9.047563284928211e-05,0.004385594316593546
1.6955377565969454,8.04177910411189e-05,0.005974182627697848
1.60175908660951,8.542494407942758e-05,0.0073702869634746215
1.679583925612501,8.463316922729041e-05,0.0029412828078019078
1.6919029156079644,9.576620581775073e-05,0.0022803378805794257
1.5959921996831112,9.529671622182792e-05,0.006039365120464771
1.58959549187304,9.40654680206274e-05,0.006310431764994591
1.541811368887803,9.453972805312973e-05,0.009120288752545728
1.6925479498541152,9.752027206724109e-05,0.0025721346263867764
1.5979993993959423,8.746840997620551e-05,0.0069178362278833495
1.686770997930228,8.558512259070537e-05,0.0025601423091056365
1.619996465025316,8.953035188390166e-05,0.004138005506563969
1.6100394159770537,9.819770478393006e-05,0.006832062952504726
1.615707191848187,9.735522280044327e-05,0.006148151142930539
1.6367563376630938,8.936127337657375e-05,0.0032575930086745837
1.624522492775561,9.298889777725602e-05,0.003850862016753758
1.6786906022666195,8.39501782997314e-05,0.003114792853197995
1.689322177240351,9.837691396758316e-05,0.0026533930379821487
1.6753018218877511,8.8134540513988e-05,0.0030152181838169574
1.5988757213406586,9.507370875953582e-05,0.005905013664279707
1.6714576520049487,9.895634638722922e-05,0.004091761887069307
1.6678358814131264,9.93098853731094e-05,0.00452514857447442
1.6531775280664782,8.394869561551674e-05,0.005448325434471351
1.625634277896965,8.925544689986329e-05,0.0034184593307639796
1.5870716200636048,9.106321715289113e-05,0.006862882420943101
1.6666132801379208,9.983577887950149e-05,0.0047541539809587705
1.6433415751174543,8.750043243896459e-05,0.003956905780765391
1.6843546500454323,9.476672344625294e-05,0.0022999811453758984
1.6970208909733069,8.851928093764904e-05,0.0029146801782955786
1.660396524799658,7.457296404218574e-05,0.009111720858169295
1.6816068784267275,8.48703524150649e-05,0.0027879094756288335
1.6842457056915596,8.165891982947768e-05,0.00342471337083277
1.6116559525194898,9.633559506824005e-05,0.006027242426754599
1.6983075912720271,8.592975753802958e-05,0.004075291896628195
1.6971877279327114,8.863559376475727e-05,0.002933519394469366
1.6806922024129576,8.218119735021257e-05,0.0033579828693380597
1.654438362016649,9.385697761008523e-05,0.004794137389440586
1.6863345284345566,9.761484057998657e-05,0.002535764595821991
1.684264496532021,9.940947883518256e-05,0.002982554946326968
1.6680012428851103,9.855126893539708e-05,0.0043578856902205315
1.6179945190046356,9.933287895881962e-05,0.006909174088215862
1.6794426227054917,9.262255850796952e-05,0.0025348276797706377
1.6847796696483914,8.925776142223771e-05,0.002259019874153204
1.655287001478011,9.46038728075247e-05,0.004833326316082019
