fit_mean,mu,weight
1.3548281453783568,0.00011158689255611108,0.005701333439182251
1.3462555116829729,0.0003245108446676853,0.0033188354980853594
1.5459717582286994,0.0001956056866667628,0.002555395757633355
1.5525498764885173,9.200496762525074e-05,0.004528232436729541
1.2723865665893517,0.00019307683866185202,0.00600459205545538
1.5535940289361887,0.00010054434465947558,0.0041991266598447215
1.514105816079441,0.00034753625925769795,0.0020939169570807813
1.5295518627703946,0.00017217356153359221,0.0024937888306050646
1.3981560672253615,3.915829868642419e-05,0.013371124538100548
1.0915848106620587,0.00018012495272485722,0.028669303152312618
1.43535768958771,0.0001391318842805104,0.003471719385589773
1.511181846060895,0.00020633709766637928,0.0018330166624789936
1.445758234194333,0.0002759056402030835,0.0021701932185817677
1.544453962291421,0.00038890603895700484,0.0034678468544325157
1.4847988337306242,0.0002961688264719713,0.002417530324934977
1.5036733996524012,0.00024145268818382237,0.0017671766085817922
1.4682054129035549,0.00031348797288832924,0.0028002765896540734
1.4345212899851303,0.0003750052793554492,0.0019106395941200476
1.5979100847656076,0.00023279699964077268,0.003990277359762655
1.3879915831885439,0.00014094520648568032,0.003580056900711111
1.5090287102082771,0.00010479458649549496,0.0030444558994450815
1.4420807558380269,0.00011082219610870887,0.005087891160887132
1.56609173116684,0.0001417971792810799,0.0035990189225772328
1.5278144687118014,8.448911032764849e-05,0.004348853716694704
1.5172422435887325,0.00012587268667492842,0.002633422095793414
1.4427768098741014,9.869293052183254e-05,0.006008126326681951
1.505023389617283,0.0002077259579604452,0.0018406348921232143
1.414573739686895,0.0002732795601863324,0.0019611684977996263
1.2403294155617681,0.000239955882144036,0.006363970262582503
1.5015731094223639,0.00031954681110687414,0.0018422428623577469
1.5853883457264182,0.00011438592620306136,0.0065869818267817225
1.5811919381934114,0.00010764789058481047,0.006434559995930963
1.4443167832408301,0.0001758988028667415,0.002982417308392242
1.2343871148991337,5.543411025273089e-05,0.02426927335006196
1.5833200704276051,0.0002737528888617988,0.0028866872276519036
1.5526843394425303,0.000344297798655863,0.00303353489269489
1.5434809250742607,0.00012236842326694719,0.003325347781925637
1.5542566543540672,0.00018757011252246145,0.0026739064384341486
1.595602084428278,0.0003900350596247214,0.004174973318274108
1.3720583633253884,3.060502385071689e-05,0.02057841755358955
1.5017324056226884,0.0002621499819346208,0.0017747976524989952
1.4195328730701209,0.0006073527342026404,0.0070697823753555124
1.3402727204498117,0.00015368171583179328,0.004689264779346012
1.4416389128434612,7.066177658019443e-05,0.00924679255440185
1.5379629079274828,9.470598095548497e-05,0.004112226276562366
1.1144180026820354,0.00013040944753342417,0.024272247491522392
1.5786670619066525,0.00020040290125528386,0.0031814458436473887
1.386325309942469,0.0002869343228042242,0.002466375243369661
1.5567070450945,8.886714308653656e-05,0.00492641118704183
1.4381416628063064,0.0002703355648736008,0.001996018188612618
1.5041271747268299,8.49285075323042e-05,0.0040538080975349895
1.577471976791823,0.0001834966848934396,0.0033588077605987655
1.4323614843815926,0.00016750897944722365,0.002731873989212931
1.381658238065059,0.00028344954453893593,0.0025413679138861687
1.5343571490927037,0.00020425129584751973,0.0024360952068902377
1.360830990025429,0.00022340839031827979,0.003034077719870606
1.2674898303435362,0.0001865802630390255,0.006264278934562041
1.3871612114912504,0.00013402227243599236,0.0037591442957432687
1.4565441396377294,0.00012458793953815122,0.005414633795515038
1.5804283503140795,0.0001908918924898058,0.0033805965750907736
1.511109438151477,9.619934803662525e-05,0.0032844200547161155
1.499188866880716,0.00036717664658928844,0.0020594047648839547
1.5289021143204895,0.00016455245498822022,0.002536232461448984
1.5126973074284933,0.00013166761602574,0.0024523669365462044
1.3968984718988848,0.00025507501073400034,0.002326849211821751
1.4204011632623652,0.0001080699193003226,0.004244833970403792
1.4052154077182417,0.0001942222249874454,0.0025060920612395847
1.399818036297215,0.00013758744614451114,0.0034382164628926613
1.1848401593717546,0.00028144469156389995,0.010290832764578246
1.4371377328127897,0.0002754428626849675,0.0019636424515696175
1.429284188208131,0.0001873472731332485,0.0023990017933890055
1.5184755836473967,0.0004960670041433556,0.003832926137249753
1.3608373721546254,0.000391180111964337,0.003597922759327496
1.4642595480812597,9.170281966409973e-05,0.008821221747594093
1.372833300905495,0.00014570966488995513,0.0037936647475128042
1.5368348668423817,0.00013585542089141573,0.0030238772258539314
1.4056196456571581,0.00014434976207089467,0.0031919213875527225
1.437327609729918,0.00025616748774911975,0.002027735388090529
1.397297257295623,0.00015530583242972664,0.0031348232461364594
1.4599726441434626,0.0005201780207726846,0.005205453413570466
1.428580924331381,0.00020266592556919262,0.0022348769866767596
1.362763195479806,0.0001579274540535002,0.003792954976804342
1.4936038098609634,0.00028105067448728956,0.0020025989621155873
1.548829461060625,0.00024232146133007466,0.0025141599294393954
1.5229489605785558,9.152257550023667e-05,0.003794020065560398
1.4765745606801275,0.00011434520004657089,0.006279128409737936
1.5495447630311985,0.00025464259906204364,0.0025352477143485183
1.4323153862195859,0.0002890889818956431,0.0018709876130119823
1.5289064878888392,0.00024882606689207885,0.0022819318319740847
1.4463903943371736,0.00035045956103732967,0.002148501490971866
1.5672607266775398,8.869524870533644e-05,0.005940308952427509
1.5041838058569585,0.00012673571992270573,0.0026855657349734623
1.2514276895546297,4.876802465372167e-05,0.026322087557402223
1.4997807640356018,0.0001307429843763817,0.0028661789991871072
1.2694843310113093,0.00017163235524270348,0.006592807247678463
1.4283695313059677,0.0004290117312674844,0.0020501785241061336
1.379841626873659,0.0004630730808824513,0.004524099763587403
1.4311349843916705,0.0003243479793386666,0.0018341092187247748
1.549629064540073,0.0002202472218219254,0.002520753419494716
1.4509717840329606,0.0003050693512050778,0.002285499375314285
1.4348701768945766,0.0005255868932558364,0.0031998898870870935
1.3457057990176882,0.00020550879744517773,0.003553201223729473
1.2724574561648714,5.919485081563399e-05,0.019802292751322538
1.5608832565581205,0.0003745485579971046,0.003357602256096035
1.4393860085138925,0.00032142108640665284,0.0019461998500090135
1.4961550706968132,0.00011655996049985075,0.0035960206523161257
1.5368726335584535,0.00040219951392478706,0.0034596883018065
1.2117094934221173,0.0001889737540500954,0.00832905855750729
1.38681813479598,0.0001951960937509513,0.0028217954853514827
1.293035729904881,0.00049164783796935,0.008195144770541321
1.5264653961641335,0.00026014922886184684,0.0022218707436140847
1.1333957348698487,0.00030690438308938247,0.021909155192273832
1.4385803030164344,0.0003113501815302729,0.0019347583234771476
1.5519609854022784,0.00020324937287518138,0.0025765095450334756
1.496554564431814,0.0002237964430451449,0.0020108776410128664
1.4647117209214007,0.0001532295946756813,0.004452796008120459
1.4577446133775231,0.0002178951792099253,0.0029226201319441925
1.5536268648741713,0.00023204510226618115,0.002541597120791868
1.2994546286587811,0.0001570361088353865,0.006213158237043194
1.5036942131000586,9.077684381101123e-05,0.0038092085249729285
